"State","Zone","District","Class of Employment","Category/Grade","Designation/Skill_Set","Effective_from","conversion","Basic/day","HRA/day","VDA/day","Tea-food-&-lodging_allowance/day","Special_Allowance/Day","Daily_Rate","Basic/month","HRA/month","VDA/month","Tea-food-&-lodging_allowance/month","Special_Allowance/month","Monthly_Rate","COE Keywords"
"Manipur","","","Casual/ Muster Rolls/Daily Basis Employees in Government Offices","Unskilled","Laborer","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Casual/ Muster Rolls/Daily Basis Employees in Government Offices","Unskilled","Chainman","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Casual/ Muster Rolls/Daily Basis Employees in Government Offices","Unskilled","Field Man","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Casual/ Muster Rolls/Daily Basis Employees in Government Offices","Unskilled","Laboratory Attendant","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Casual/ Muster Rolls/Daily Basis Employees in Government Offices","Unskilled","Peon","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Casual/ Muster Rolls/Daily Basis Employees in Government Offices","Unskilled","Security guard","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Casual/ Muster Rolls/Daily Basis Employees in Government Offices","Unskilled","Gardener","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Employment - Doll Toys And Brass And Bell Metal","Skilled","","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Employment - Doll Toys And Brass And Bell Metal","Semi Skilled","","1/0/117",30,"","","","","",248,"","","","","",7440,0
"Manipur","","","Employment - Doll Toys And Brass And Bell Metal","Unskilled","","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Unskilled","Workers","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Unskilled","Laborer","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Unskilled","Gardener","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Unskilled","Cleaner","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Unskilled","Watchman","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Unskilled","Helper","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Unskilled","Peon","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Semi Skilled","","1/0/117",30,"","","","","",248,"","","","","",7440,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Workers","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Artisan","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Typist","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Accountant","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Driver","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Clerk","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Printing","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Wood Carver","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Embroider","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Cutter","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Tailor","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Dye Wrapper","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Blacksmith","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Knitter","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Carpenter","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Wool Weaving, Spinning and Knitting in Handloom or Cotton Spinning in Mill and Handloom","Skilled","Weaver","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Daily Rated Workers","Unskilled","","4/2/121",30,"","","","","",225,"","","","","",6750,"Informal Sector"
"Manipur","","","Silkworm Plantation And Food Plant","Unskilled","Workers","1/0/117",30,"","","","","",225,"","","","","",6750,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Unskilled","Sprayers","1/0/117",30,"","","","","",225,"","","","","",6750,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Unskilled","Helper","1/0/117",30,"","","","","",225,"","","","","",6750,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Unskilled","Cleaner","1/0/117",30,"","","","","",225,"","","","","",6750,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Unskilled","Messenger","1/0/117",30,"","","","","",225,"","","","","",6750,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Unskilled","Laborer","1/0/117",30,"","","","","",225,"","","","","",6750,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Unskilled","Watchman","1/0/117",30,"","","","","",225,"","","","","",6750,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Unskilled","Peon","1/0/117",30,"","","","","",225,"","","","","",6750,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Unskilled","Gardener","1/0/117",30,"","","","","",225,"","","","","",6750,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Skilled","Workers","1/0/117",30,"","","","","",273,"","","","","",8190,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Skilled","Driver","1/0/117",30,"","","","","",273,"","","","","",8190,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Skilled","Store Keeper","1/0/117",30,"","","","","",273,"","","","","",8190,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Skilled","Typist","1/0/117",30,"","","","","",273,"","","","","",8190,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Skilled","Accountant","1/0/117",30,"","","","","",273,"","","","","",8190,"Sericulture"
"Manipur","","","Silkworm Plantation And Food Plant","Skilled","Clerk","1/0/117",30,"","","","","",273,"","","","","",8190,"Sericulture"
"Manipur","","","Metal Industries","Unskilled","Workers","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Metal Industries","Unskilled","Weighman","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Metal Industries","Unskilled","Watchman","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Metal Industries","Unskilled","Peon","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Metal Industries","Unskilled","Gardener","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Metal Industries","Skilled","Workers","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Metal Industries","Skilled","Typist","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Metal Industries","Skilled","Accountant","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Metal Industries","Skilled","Clerk","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Wood Bamboo And Cane Furniture","Unskilled","Workers","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Wood Bamboo And Cane Furniture","Unskilled","Weighman","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Wood Bamboo And Cane Furniture","Unskilled","Watchman","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Wood Bamboo And Cane Furniture","Unskilled","Peon","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Wood Bamboo And Cane Furniture","Unskilled","Gardener","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Wood Bamboo And Cane Furniture","Skilled","Workers","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Wood Bamboo And Cane Furniture","Skilled","Typist","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Wood Bamboo And Cane Furniture","Skilled","Accountant","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Wood Bamboo And Cane Furniture","Skilled","Clerk","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Employment - Doll Toys And Brass And Bell Metal","Unskilled","Workers","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Employment - Doll Toys And Brass And Bell Metal","Unskilled","Weighman","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Employment - Doll Toys And Brass And Bell Metal","Unskilled","Watchman","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Employment - Doll Toys And Brass And Bell Metal","Unskilled","Peon","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Employment - Doll Toys And Brass And Bell Metal","Unskilled","Gardener","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Employment - Doll Toys And Brass And Bell Metal","Skilled","Workers","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Employment - Doll Toys And Brass And Bell Metal","Skilled","Managing Doll Toy Maker","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Employment - Doll Toys And Brass And Bell Metal","Skilled","Typist","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Employment - Doll Toys And Brass And Bell Metal","Skilled","Accountant","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Employment - Doll Toys And Brass And Bell Metal","Skilled","Clerk","1/0/117",30,"","","","","",273,"","","","","",8190,0
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Unskilled","Workers","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Unskilled","Laborer","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Unskilled","Gardener","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Unskilled","Cleaner","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Unskilled","Watchman","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Unskilled","Helper","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Unskilled","Peon","1/0/117",30,"","","","","",225,"","","","","",6750,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Semi Skilled","","1/0/117",30,"","","","","",248,"","","","","",7440,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Workers","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Artisan","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Typist","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Accountant","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Driver","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Clerk","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Printing","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Wood Carver","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Embroider","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Cutter","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Tailor","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Dye Wrapper","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Blacksmith","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Knitter","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Carpenter","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Weaving, Spinning, Printing, Dyeing, Finishing and Bleaching of silk and pina fabric","Skilled","Weaver","1/0/117",30,"","","","","",273,"","","","","",8190,"Textile Yarn"
"Manipur","","","Shops & Commercial Establishments","Unskilled","Workers","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Gardener","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Peon","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Watchman","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Rewinder","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Gatekeeper","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Sweeper","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Conductor","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Pump Attender","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Supplier","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Tailor","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Weighman","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Service Man","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Waiter","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Bearer","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Cleaner","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Welder","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Upholster","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Porter","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Unskilled","Helper","1/0/117",30,"","","","","",225,"","","","","",6750,0
"Manipur","","","Shops & Commercial Establishments","Semi Skilled","Workers","1/0/117",30,"","","","","",248,"","","","","",7440,0
"Manipur","","","Shops & Commercial Establishments","Semi Skilled","Typist-cum-clerk","1/0/117",30,"","","","","",248,"","","","","",7440,0
"Manipur","","","Shops & Commercial Establishments","Semi Skilled","Stenographer","1/0/117",30,"","","","","",248,"","","","","",7440,0
"Manipur","","","Shops & Commercial Establishments","Semi Skilled","Accountant","1/0/117",30,"","","","","",248,"","","","","",7440,0
"Manipur","","","Shops & Commercial Establishments","Semi Skilled","Bookkeeper","1/0/117",30,"","","","","",248,"","","","","",7440,0
"Manipur","","","Shops & Commercial Establishments","Semi Skilled","Cashier","1/0/117",30,"","","","","",248,"","","","","",7440,0
"Manipur","","","Shops & Commercial Establishments","Semi Skilled","Asst Manager","1/0/117",30,"","","","","",248,"","","","","",7440,0
